event	left_node	right_node	hgt_id	left_date	right_date	midpoint_date
spe	644	636	NA	1683.9	1603.01	1643.455
hgt origin	636	GCA.002840095.1.Bacteria.Proteobacteria	1: GCA.002840095.1.Bacteria.Proteobacteria to GCA.002085445.1.Bacteria.Proteobacteria	1603.01	0.0	801.505
hgt	603	GCA.002085445.1.Bacteria.Proteobacteria	1: GCA.002840095.1.Bacteria.Proteobacteria to GCA.002085445.1.Bacteria.Proteobacteria	1669.485	0.0	834.7425
hgt origin	603	GCA.002085445.1.Bacteria.Proteobacteria	2: GCA.002085445.1.Bacteria.Proteobacteria to GCF.002958735.1.Bacteria.Proteobacteria	1669.485	0.0	834.7425
hgt	565	GCF.002958735.1.Bacteria.Proteobacteria	2: GCA.002085445.1.Bacteria.Proteobacteria to GCF.002958735.1.Bacteria.Proteobacteria	1495.725	0.0	747.8625
hgt origin	603	GCA.002085445.1.Bacteria.Proteobacteria	3: GCA.002085445.1.Bacteria.Proteobacteria to GCF.002109495.1.Bacteria.Proteobacteria	1669.485	0.0	834.7425
hgt	519	GCF.002109495.1.Bacteria.Proteobacteria	3: GCA.002085445.1.Bacteria.Proteobacteria to GCF.002109495.1.Bacteria.Proteobacteria	2628.48	0.0	1314.24
spe	636	634	NA	1603.01	1434.16	1518.585
hgt origin	634	GCF.001697225.1.Bacteria.Proteobacteria	4: GCF.001697225.1.Bacteria.Proteobacteria to GCA.001735895.1.Bacteria.Proteobacteria	1434.16	0.0	717.08
hgt	560	GCA.001735895.1.Bacteria.Proteobacteria	4: GCF.001697225.1.Bacteria.Proteobacteria to GCA.001735895.1.Bacteria.Proteobacteria	1588.3	0.0	794.15
hgt origin	634	GCF.001697225.1.Bacteria.Proteobacteria	5: GCF.001697225.1.Bacteria.Proteobacteria to GCA.003023725.1.Bacteria.Firmicutes.E	1434.16	0.0	717.08
hgt	1228	GCA.003023725.1.Bacteria.Firmicutes.E	5: GCF.001697225.1.Bacteria.Proteobacteria to GCA.003023725.1.Bacteria.Firmicutes.E	2207.365	0.0	1103.6825
hgt origin	634	GCF.001697225.1.Bacteria.Proteobacteria	6: GCF.001697225.1.Bacteria.Proteobacteria to GCA.002450905.1.Bacteria.Spirochaetota	1434.16	0.0	717.08
hgt	386	GCA.002450905.1.Bacteria.Spirochaetota	6: GCF.001697225.1.Bacteria.Proteobacteria to GCA.002450905.1.Bacteria.Spirochaetota	2009.02	0.0	1004.51
hgt origin	634	GCF.001697225.1.Bacteria.Proteobacteria	7: GCF.001697225.1.Bacteria.Proteobacteria to GCA.001872725.1.Bacteria.Proteobacteria	1434.16	0.0	717.08
hgt	406	GCA.001872725.1.Bacteria.Proteobacteria	7: GCF.001697225.1.Bacteria.Proteobacteria to GCA.001872725.1.Bacteria.Proteobacteria	2569.1	0.0	1284.55
hgt origin	634	GCF.001697225.1.Bacteria.Proteobacteria	8: GCF.001697225.1.Bacteria.Proteobacteria to GCA.002386945.1.Bacteria.Proteobacteria	1434.16	0.0	717.08
hgt	558	GCA.002386945.1.Bacteria.Proteobacteria	8: GCF.001697225.1.Bacteria.Proteobacteria to GCA.002386945.1.Bacteria.Proteobacteria	1422.015	0.0	711.0075
hgt origin	634	GCF.001697225.1.Bacteria.Proteobacteria	9: GCF.001697225.1.Bacteria.Proteobacteria to 456	1434.16	0.0	717.08
hgt	458	456	9: GCF.001697225.1.Bacteria.Proteobacteria to 456	1513.53	1329.135	1421.3325
