event	left_node	right_node	left_date	right_date	midpoint_date	left_date_lower	left_date_upper	right_date_lower	right_date_upper	midpoint_date_all
hgt	1180	GCF.001029505.1.Bacteria.Actinobacteriota	1876.995	0.0	938.4975	2165.65	1588.34	0.0	0.0	1082.825
hgt	1469	GCA.001898225.1.Bacteria.Chloroflexota	1574.225	0.0	787.1125	1892.87	1255.58	0.0	0.0	946.435
spe	170	169	1645.265	1475.775	1560.52	1822.17	1468.36	1633.91	1317.64	1569.905
spe	169	155	1475.775	1215.125	1345.45	1633.91	1317.64	1418.96	1011.29	1322.6
los	155	GCF.000165345.1.Eukaryota.Apicocomplexa	1215.125	0.0	607.5625	1418.96	1011.29	0.0	0.0	709.48
spe	169	168	1475.775	1389.275	1432.525	1633.91	1317.64	1542.83	1235.72	1434.815
spe	168	167	1389.275	1219.565	1304.42	1542.83	1235.72	1386.02	1053.11	1297.97
spe	167	166	1219.565	946.8465	1083.20575	1386.02	1053.11	1204.72	688.973	1037.4965
los	166	165	946.8465	694.719	820.78275	1204.72	688.973	1000.39	389.048	796.884
dup	166	GCA.000209225.1.Eukaryota.Cnidaria	946.8465	0.0	473.42325	1204.72	688.973	0.0	0.0	602.36
dup	166	GCA.000209225.1.Eukaryota.Cnidaria	946.8465	0.0	473.42325	1204.72	688.973	0.0	0.0	602.36
dup	166	GCA.000209225.1.Eukaryota.Cnidaria	946.8465	0.0	473.42325	1204.72	688.973	0.0	0.0	602.36
spe	168	160	1389.275	1269.475	1329.375	1542.83	1235.72	1420.16	1118.79	1330.81
spe	160	159	1269.475	1084.09	1176.7825	1420.16	1118.79	1117.61	1050.57	1235.365
los	159	GCF.000091205.1.Eukaryota.Rhodophyta	1084.09	0.0	542.045	1117.61	1050.57	0.0	0.0	558.805
hgt	1437	GCF.900066015.1.Bacteria.Chloroflexota	1158.264	0.0	579.132	1381.67	934.858	0.0	0.0	690.835
